h3,Accomodation_access,Primary Schools_access,Public Transports Stops_access,Municipal Sports Centers_access
8a1e8050c1b7fff,18131.0,186.83333333333334,4935.166666666667,124.33333333333333
8a1e8050c207fff,17772.6,168.8,4578.4,116.6
8a1e8050c20ffff,17753.0,167.33333333333334,4547.0,116.0
8a1e8050c217fff,17770.333333333332,167.66666666666666,4579.666666666667,115.66666666666667
8a1e8050c21ffff,17873.076923076922,171.30769230769232,4667.461538461538,120.0
8a1e8050c227fff,17958.85714285714,173.0,4739.857142857143,125.28571428571429
8a1e8050c22ffff,17748.0,167.55555555555554,4558.0,117.33333333333333
8a1e8050c237fff,17975.0,173.0,4770.666666666667,126.83333333333333
8a1e8050c247fff,17584.5,158.5,4350.5,113.0
8a1e8050c257fff,17654.25,161.5,4413.5,113.5
8a1e8050c25ffff,17536.8,154.6,4269.8,107.0
8a1e8050c267fff,17627.5,160.75,4377.75,114.0
8a1e8050c26ffff,17481.333333333332,154.33333333333334,4207.0,107.33333333333333
8a1e8050c287fff,17693.5,164.4375,4489.1875,114.9375
8a1e8050c28ffff,17648.6,161.0,4402.4,113.0
8a1e8050c297fff,17488.8,154.6,4164.4,94.6
8a1e8050c29ffff,17621.25,162.125,4402.0,110.0
8a1e8050c2a7fff,17599.75,157.5,4339.75,110.0
8a1e8050c2affff,17726.666666666668,165.66666666666666,4519.0,114.66666666666667
8a1e8050c2b7fff,17508.714285714286,153.85714285714286,4197.571428571428,101.85714285714286
8a1e8050c2c7fff,17781.636363636364,168.27272727272728,4573.727272727273,114.81818181818181
8a1e8050c2cffff,17743.636363636364,165.27272727272728,4543.181818181818,115.18181818181819
8a1e8050c2d7fff,17694.5,163.66666666666666,4483.833333333333,114.16666666666667
8a1e8050c2dffff,17616.214285714286,160.85714285714286,4388.785714285715,107.64285714285714
8a1e8050c2e7fff,17953.0,172.0,4717.0,123.0
8a1e8050c2effff,17743.2,165.0,4542.4,115.0
8a1e8050c2f7fff,17798.5,167.0,4557.0,117.0
8a1e8050c307fff,17942.0,173.0,4738.75,124.75
8a1e8050c30ffff,17980.5,175.0,4799.5,128.0
8a1e8050c317fff,18007.8,176.4,4805.8,126.6
8a1e8050c31ffff,17973.222222222223,173.11111111111111,4759.0,125.77777777777777
8a1e8050c32ffff,17963.5,173.5,4758.0,127.0
8a1e8050c337fff,17949.0,172.0,4698.0,122.0
8a1e8050c347fff,17750.4,167.8,4565.4,120.0
8a1e8050c34ffff,17680.25,164.25,4461.5,117.75
8a1e8050c357fff,17770.8,167.0,4541.2,117.6
8a1e8050c35ffff,17530.0,157.0,4272.0,111.0
8a1e8050c367fff,17876.85714285714,172.28571428571428,4706.714285714285,124.85714285714286
8a1e8050c36ffff,17745.714285714286,167.85714285714286,4588.714285714285,121.57142857142857
8a1e8050c377fff,17958.8,173.2,4746.0,125.0
8a1e8050c387fff,17727.0,165.66666666666666,4506.0,115.0
8a1e8050c38ffff,17709.666666666668,163.66666666666666,4485.0,115.0
8a1e8050c397fff,17516.8,153.2,4145.0,99.0
8a1e8050c39ffff,17593.666666666668,157.66666666666666,4324.666666666667,109.33333333333333
8a1e8050c3a7fff,17847.0,169.8,4616.4,117.8
8a1e8050c3affff,17785.5,170.0,4587.5,116.5
8a1e8050c3b7fff,17737.444444444445,164.22222222222223,4389.888888888889,107.66666666666667
8a1e8050c417fff,18097.5,179.5,4882.5,113.0
8a1e8050c41ffff,18148.0,181.0,4995.0,121.0
8a1e8050c42ffff,18002.5,175.5,4605.5,107.0
8a1e8050c437fff,18095.0,179.0,4849.5,112.5
8a1e8050c447fff,17956.875,171.75,4487.5,102.875
8a1e8050c44ffff,17932.4,169.2,4430.2,101.8
8a1e8050c457fff,17983.125,172.125,4543.0,102.375
8a1e8050c45ffff,17974.0,167.5,4479.0,99.0
8a1e8050c467fff,17943.5,170.0,4452.0,102.0
8a1e8050c46ffff,17903.5,165.75,4340.5,97.75
8a1e8050c477fff,18016.0,176.0,4636.0,107.5
8a1e8050c487fff,18159.5,181.5,5027.0,122.0
8a1e8050c497fff,18000.25,171.125,4578.625,104.0
8a1e8050c4a7fff,18106.0,180.0,4909.5,113.5
8a1e8050c4affff,18137.0,180.0,4975.0,117.0
8a1e8050c4b7fff,18022.11111111111,172.22222222222223,4650.222222222223,106.55555555555556
8a1e8050c4c7fff,18055.0,178.0,4716.0,110.0
8a1e8050c4cffff,18023.5,173.75,4616.5,105.5
8a1e8050c4e7fff,18096.666666666668,180.0,4871.666666666667,113.33333333333333
8a1e8050c4effff,18042.75,176.125,4688.75,108.375
8a1e8050c507fff,18101.6,180.6,4877.0,117.6
8a1e8050c517fff,18173.0,183.0,5109.75,126.25
8a1e8050c51ffff,18094.0,180.0,4865.0,114.0
8a1e8050c527fff,18122.0,181.0,4927.0,118.0
8a1e8050c52ffff,18119.70588235294,183.23529411764707,4927.764705882353,121.88235294117646
8a1e8050c537fff,18158.0,182.0,5038.0,126.0
8a1e8050c547fff,17985.333333333332,173.0,4574.666666666667,105.0
8a1e8050c54ffff,18011.75,176.0,4640.25,107.75
8a1e8050c557fff,18036.0,178.0,4724.5,109.5
8a1e8050c55ffff,18029.333333333332,177.0,4701.333333333333,108.33333333333333
8a1e8050c567fff,17983.0,175.0,4570.0,106.0
8a1e8050c56ffff,17956.0,171.5,4482.0,102.75
8a1e8050c577fff,18088.444444444445,181.44444444444446,4842.555555555556,117.0
8a1e8050c587fff,18153.0,182.0,5013.5,123.5
8a1e8050c5a7fff,18123.0,177.75,4874.75,118.75
8a1e8050c5affff,18142.5,180.66666666666666,4982.25,119.83333333333333
8a1e8050c607fff,17896.0,165.14285714285714,4427.0,103.42857142857143
8a1e8050c60ffff,17652.0,156.0,4154.0,90.0
8a1e8050c617fff,17880.666666666668,165.33333333333334,4412.0,102.66666666666667
8a1e8050c61ffff,17846.5,162.5,4377.0,100.5
8a1e8050c627fff,17847.0,164.0,4344.0,103.0
8a1e8050c637fff,17861.75,165.25,4374.25,99.5
8a1e8050c647fff,17335.0,148.0,3913.0,87.0
8a1e8050c64ffff,17676.0,161.0,4335.8,98.2
8a1e8050c667fff,17440.0,151.0,4038.0,90.0
8a1e8050c66ffff,17538.0,155.5,4157.5,95.0
8a1e8050c687fff,17890.6,161.4,4367.6,92.8
8a1e8050c68ffff,17706.0,157.0,4291.0,87.0
8a1e8050c697fff,17862.666666666668,159.66666666666666,4323.0,91.0
8a1e8050c69ffff,17850.333333333332,157.0,4298.333333333333,88.66666666666667
8a1e8050c6a7fff,17866.333333333332,162.66666666666666,4287.0,95.33333333333333
8a1e8050c6affff,17888.0,160.33333333333334,4344.666666666667,91.66666666666667
8a1e8050c6b7fff,17938.0,171.0,4444.0,102.0
8a1e8050c6c7fff,17639.5,157.5,4204.0,90.5
8a1e8050c6cffff,17565.5,155.5,4165.5,89.5
8a1e8050c6d7fff,17674.0,158.0,4266.0,89.0
8a1e8050c6e7fff,17695.0,161.0,4339.0,96.0
8a1e8050c6f7fff,17846.833333333332,161.5,4397.5,98.66666666666667
8a1e8050c707fff,17921.333333333332,167.33333333333334,4501.333333333333,105.33333333333333
8a1e8050c70ffff,17745.5,162.0,4252.5,98.0
8a1e8050c717fff,17818.5,158.0,4184.0,90.5
8a1e8050c71ffff,17911.363636363636,166.54545454545453,4478.909090909091,103.72727272727273
8a1e8050c727fff,17941.928571428572,169.42857142857142,4534.571428571428,108.5
8a1e8050c72ffff,17653.5,159.5,4200.0,96.75
8a1e8050c737fff,17911.375,168.75,4417.25,101.625
8a1e8050c747fff,17489.8,152.2,4027.2,93.8
8a1e8050c74ffff,17414.0,153.0,4089.0,93.0
8a1e8050c757fff,17469.666666666668,153.33333333333334,4021.6666666666665,93.33333333333333
8a1e8050c767fff,17617.0,157.25,4135.0,96.0
8a1e8050c76ffff,17477.333333333332,151.5,4047.5,94.33333333333333
8a1e8050c777fff,17628.1,158.1,4176.3,95.6
8a1e8050c787fff,17905.5,166.0,4367.5,95.0
8a1e8050c78ffff,17947.0,174.0,4490.0,106.0
8a1e8050c797fff,17987.0,169.0,4511.0,100.0
8a1e8050c79ffff,17960.0,172.0,4481.5,101.5
8a1e8050c7a7fff,17933.5,172.0,4455.5,102.5
8a1e8050c7affff,17930.5,169.5,4467.0,104.5
8a1e8050c7b7fff,17991.0,170.0,4514.5,100.0
8a1e8050c807fff,17949.0,175.33333333333334,4711.333333333333,124.0
8a1e8050c80ffff,17937.666666666668,174.33333333333334,4683.0,123.33333333333333
8a1e8050c817fff,17969.0,174.5,4616.5,120.0
8a1e8050c81ffff,17897.0,170.0,4595.5,121.0
8a1e8050c827fff,17901.0,173.0,4626.0,124.0
8a1e8050c82ffff,17951.75,175.0,4807.5,129.25
8a1e8050c837fff,17850.0,167.0,4543.0,119.0
8a1e8050c847fff,17837.14285714286,170.28571428571428,4672.142857142857,126.28571428571429
8a1e8050c84ffff,17847.0,169.0,4553.5,123.5
8a1e8050c857fff,17964.4,177.6,4746.0,126.2
8a1e8050c867fff,17801.0,167.0,4496.0,120.0
8a1e8050c86ffff,17675.75,161.75,4360.5,118.5
8a1e8050c877fff,17862.0,170.33333333333334,4564.666666666667,123.33333333333333
8a1e8050c887fff,18085.0,183.83333333333334,4927.333333333333,127.5
8a1e8050c88ffff,17950.666666666668,173.5,4683.666666666667,120.66666666666667
8a1e8050c897fff,18037.88888888889,182.77777777777777,4820.555555555556,126.11111111111111
8a1e8050c8a7fff,18034.0,180.33333333333334,4845.0,126.33333333333333
8a1e8050c8affff,18016.0,180.0,4786.0,126.0
8a1e8050c8b7fff,18034.6,180.8,4785.6,124.2
8a1e8050c8c7fff,18015.5,177.5,4802.5,128.0
8a1e8050c8cffff,17806.666666666668,167.66666666666666,4509.333333333333,118.0
8a1e8050c8dffff,18001.0,176.5,4743.5,124.5
8a1e8050c8e7fff,17981.0,176.0,4746.0,126.0
8a1e8050c8effff,17877.0,169.0,4558.0,119.0
8a1e8050c8f7fff,17949.5,173.33333333333334,4678.333333333333,124.16666666666667
8a1e8050c907fff,17886.75,165.0,4518.75,120.75
8a1e8050c90ffff,17885.0,172.0,4614.0,125.0
8a1e8050c917fff,17925.0,169.75,4616.5,125.0
8a1e8050c91ffff,17938.0,171.5,4651.0,123.5
8a1e8050c927fff,17920.333333333332,171.0,4718.666666666667,128.33333333333334
8a1e8050c92ffff,17862.0,166.0,4510.5,121.5
8a1e8050c937fff,17839.333333333332,163.66666666666666,4449.0,119.0
8a1e8050c947fff,17537.0,153.8,4146.0,113.4
8a1e8050c94ffff,17566.0,155.66666666666666,4208.0,114.0
8a1e8050c957fff,17808.4,166.8,4548.6,123.8
8a1e8050c95ffff,17864.333333333332,170.66666666666666,4585.666666666667,123.66666666666667
8a1e8050c967fff,17404.285714285714,151.85714285714286,4043.714285714286,112.71428571428571
8a1e8050c977fff,17723.875,161.5,4354.25,117.0
8a1e8050c987fff,17929.333333333332,173.33333333333334,4584.333333333333,120.66666666666667
8a1e8050c98ffff,17930.0,172.0,4662.0,125.0
8a1e8050c997fff,17900.0,170.0,4406.5,111.0
8a1e8050c99ffff,17994.5,177.25,4726.0,123.0
8a1e8050c9a7fff,17956.5,173.5,4675.5,125.0
8a1e8050c9affff,17917.5,172.0,4613.0,122.5
8a1e8050c9b7fff,17915.25,168.75,4440.0,118.25
8a1e8050ca07fff,17850.0,171.875,4824.25,134.875
8a1e8050ca0ffff,17613.0,163.0,4556.0,128.0
8a1e8050ca17fff,17838.0,174.42857142857142,4860.285714285715,135.71428571428572
8a1e8050ca27fff,17744.0,166.33333333333334,4601.333333333333,129.0
8a1e8050ca37fff,17778.0,168.41666666666666,4743.5,131.5
8a1e8050ca47fff,17554.4,164.8,4581.4,130.6
8a1e8050ca57fff,17562.0,162.92307692307693,4512.923076923077,126.0
8a1e8050ca5ffff,17494.0,160.0,4340.0,120.0
8a1e8050ca87fff,17816.6,171.4,4721.7,125.6
8a1e8050ca8ffff,17754.5,167.0,4556.0,118.0
8a1e8050ca97fff,17829.0,169.0,4606.5,118.5
8a1e8050ca9ffff,18013.777777777777,177.0,4820.222222222223,125.44444444444444
8a1e8050caa7fff,17908.5,172.0,4842.5,133.5
8a1e8050caaffff,17751.285714285714,170.28571428571428,4784.714285714285,133.42857142857142
8a1e8050cab7fff,17837.166666666668,171.16666666666666,4647.833333333333,122.33333333333333
8a1e8050cac7fff,14258.4,136.4,3719.2,96.6
8a1e8050cacffff,17735.0,169.0,4604.0,124.0
8a1e8050cad7fff,17861.0,170.0,4662.0,122.0
8a1e8050cadffff,17964.75,174.25,4765.0,127.0
8a1e8050cae7fff,17699.333333333332,168.0,4663.666666666667,128.0
8a1e8050caeffff,17579.714285714286,162.57142857142858,4454.285714285715,123.0
8a1e8050caf7fff,17462.0,156.0,4278.0,116.0
8a1e8050cb07fff,16921.0,131.0,3590.0,89.0
8a1e8050cb0ffff,17344.5,147.5,4000.5,105.0
8a1e8050cb17fff,17738.666666666668,163.66666666666666,4403.666666666667,118.33333333333333
8a1e8050cb1ffff,17700.076923076922,163.30769230769232,4447.692307692308,121.07692307692308
8a1e8050cb27fff,17187.333333333332,141.5,3855.1666666666665,99.83333333333333
8a1e8050cb37fff,17782.0,165.66666666666666,4465.666666666667,118.66666666666667
8a1e8050cb67fff,17641.0,162.0,4319.0,116.0
8a1e8050cb77fff,17651.833333333332,162.66666666666666,4377.666666666667,119.33333333333333
8a1e8050cb87fff,17852.333333333332,167.33333333333334,4541.0,122.66666666666667
8a1e8050cb8ffff,17847.75,167.125,4538.875,122.375
8a1e8050cb97fff,17826.5,167.25,4487.5,118.5
8a1e8050cb9ffff,17902.25,171.25,4651.25,124.0
8a1e8050cba7fff,17687.333333333332,162.66666666666666,4353.666666666667,117.0
8a1e8050cbaffff,17681.0,160.33333333333334,4313.333333333333,114.0
8a1e8050cbb7fff,17909.0,174.0,4651.0,124.0
8a1e8050cc0ffff,18061.333333333332,177.0,4713.0,111.66666666666667
8a1e8050cc17fff,18108.777777777777,180.0,4853.444444444444,119.88888888888889
8a1e8050cc1ffff,18078.75,177.25,4762.25,114.25
8a1e8050cc27fff,18013.2,175.4,4591.2,107.8
8a1e8050cc2ffff,17960.75,170.5,4421.5,100.75
8a1e8050cc37fff,18055.5,177.75,4721.75,112.0
8a1e8050cc47fff,18018.0,176.5,4628.0,109.0
8a1e8050cc4ffff,18026.0,178.0,4684.6,112.2
8a1e8050cc57fff,18051.5,177.25,4690.75,111.75
8a1e8050cc5ffff,18093.5,184.5,4864.0,121.0
8a1e8050cc6ffff,17984.0,175.0,4576.5,112.0
8a1e8050cc87fff,18046.0,178.0,4677.0,112.0
8a1e8050cc8ffff,17985.666666666668,172.33333333333334,4496.666666666667,104.66666666666667
8a1e8050ccaffff,18095.0,180.0,4840.0,113.0
8a1e8050ccc7fff,17997.53846153846,173.07692307692307,4540.076923076923,106.15384615384616
8a1e8050cccffff,18047.0,178.0,4745.0,111.0
8a1e8050ccd7fff,18079.25,178.0,4790.0,113.25
8a1e8050ccdffff,18084.777777777777,181.77777777777777,4842.0,117.77777777777777
8a1e8050cce7fff,18039.714285714286,175.14285714285714,4650.142857142857,109.85714285714286
8a1e8050cceffff,18030.0,174.22222222222223,4634.444444444444,108.77777777777777
8a1e8050ccf7fff,18024.14285714286,174.14285714285714,4609.714285714285,108.42857142857143
8a1e8050cd07fff,18099.14285714286,183.85714285714286,4824.0,122.14285714285714
8a1e8050cd0ffff,17979.0,175.0,4510.666666666667,106.66666666666667
8a1e8050cd1ffff,18026.0,178.25,4664.5,111.0
8a1e8050cd27fff,18037.916666666668,180.25,4662.083333333333,116.83333333333333
8a1e8050cd2ffff,17946.0,174.33333333333334,4508.0,111.33333333333333
8a1e8050cd37fff,18025.75,177.5,4644.0,113.5
8a1e8050cd47fff,18059.833333333332,183.0,4767.166666666667,122.0
8a1e8050cd4ffff,18016.333333333332,180.5,4715.666666666667,120.16666666666667
8a1e8050cd57fff,18089.0,184.5,4789.5,119.5
8a1e8050cd5ffff,18022.0,179.0,4694.5,115.5
8a1e8050cd67fff,17948.571428571428,176.42857142857142,4517.142857142857,113.57142857142857
8a1e8050cd6ffff,17966.333333333332,175.33333333333334,4563.0,116.0
8a1e8050cd77fff,18052.8,183.0,4713.3,119.3
8a1e8050cd8ffff,18141.0,182.0,5007.0,127.0
8a1e8050cd97fff,18134.333333333332,185.33333333333334,4982.666666666667,127.33333333333333
8a1e8050cda7fff,18136.0,187.0,5004.0,128.0
8a1e8050cdb7fff,18140.0,184.8,4973.8,127.0
8a1e8050d007fff,16039.75,129.75,3827.75,108.0
8a1e8050d00ffff,15954.444444444445,127.44444444444444,3773.6666666666665,102.33333333333333
8a1e8050d017fff,15948.25,125.75,3738.0,103.75
8a1e8050d01ffff,15828.285714285714,122.42857142857143,3661.714285714286,100.57142857142857
8a1e8050d027fff,16581.571428571428,147.14285714285714,4114.428571428572,121.28571428571429
8a1e8050d02ffff,16318.416666666666,137.58333333333334,3961.75,113.5
8a1e8050d037fff,16674.0,149.75,4147.75,123.25
8a1e8050d047fff,16322.857142857143,136.14285714285714,4009.714285714286,114.71428571428571
8a1e8050d04ffff,16060.5,131.25,3897.0,109.75
8a1e8050d057fff,15926.333333333334,125.4,3787.733333333333,104.06666666666666
8a1e8050d05ffff,16049.666666666666,130.0,3881.1666666666665,108.0
8a1e8050d067fff,16397.0,138.0,4036.5,117.5
8a1e8050d06ffff,16377.666666666666,137.0,3999.0,115.0
8a1e8050d077fff,16399.833333333332,139.16666666666666,4037.1666666666665,117.0
8a1e8050d087fff,16001.8,127.8,3819.4,103.6
8a1e8050d08ffff,15922.0,125.66666666666667,3749.6666666666665,100.66666666666667
8a1e8050d097fff,16251.5,136.0,3937.5,108.5
8a1e8050d09ffff,16049.25,131.0,3877.0,106.5
8a1e8050d0a7fff,16001.0,128.75,3806.25,105.0
8a1e8050d0affff,15943.666666666666,127.33333333333333,3772.0,104.33333333333333
8a1e8050d0b7fff,16465.0,147.0,4118.0,114.0
8a1e8050d0c7fff,15316.375,114.25,3510.375,94.25
8a1e8050d0cffff,15540.166666666666,116.16666666666667,3565.5,95.83333333333333
8a1e8050d0d7fff,15720.142857142857,119.42857142857143,3617.1428571428573,97.42857142857143
8a1e8050d0dffff,15064.0,109.75,3380.5,86.5
8a1e8050d0e7fff,15650.5,117.5,3487.0,90.0
8a1e8050d0effff,15697.5,118.16666666666667,3616.1666666666665,97.16666666666667
8a1e8050d0f7fff,15802.166666666666,122.0,3663.8333333333335,98.5
8a1e8050d107fff,16551.0,144.0,4105.333333333333,121.0
8a1e8050d10ffff,16158.0,135.0,3937.0,115.0
8a1e8050d117fff,17046.0,155.0,4373.25,131.0
8a1e8050d11ffff,16735.5,150.5,4174.833333333333,124.83333333333333
8a1e8050d127fff,17282.0,160.33333333333334,4500.666666666667,135.66666666666666
8a1e8050d12ffff,17037.0,155.5,4367.0,130.5
8a1e8050d137fff,17349.428571428572,161.85714285714286,4563.714285714285,135.57142857142858
8a1e8050d147fff,16452.0,141.0,4027.0,118.0
8a1e8050d14ffff,16693.714285714286,147.14285714285714,4188.428571428572,123.0
8a1e8050d157fff,16826.4,150.0,4237.8,126.2
8a1e8050d15ffff,16526.5,142.5,4082.5,121.5
8a1e8050d167fff,17334.75,161.0,4536.0,136.5
8a1e8050d16ffff,16927.75,150.25,4276.0,125.75
8a1e8050d177fff,15855.0,122.0,3595.0,99.0
8a1e8050d187fff,16234.5,135.5,3917.5,112.5
8a1e8050d18ffff,16225.2,137.4,3992.4,116.6
8a1e8050d197fff,16056.666666666666,131.16666666666666,3859.8333333333335,106.83333333333333
8a1e8050d19ffff,16131.857142857143,133.71428571428572,3926.8571428571427,109.14285714285714
8a1e8050d1a7fff,16683.25,149.75,4158.0,124.0
8a1e8050d1affff,16957.11111111111,155.0,4319.666666666667,128.88888888888889
8a1e8050d1b7fff,16195.222222222223,136.44444444444446,3959.4444444444443,114.77777777777777
8a1e8050d207fff,15342.75,116.5,3552.5,96.75
8a1e8050d20ffff,14109.666666666666,111.66666666666667,3370.3333333333335,90.33333333333333
8a1e8050d217fff,14841.0,113.0,3432.0,92.0
8a1e8050d227fff,15729.0,117.0,3618.0,98.0
8a1e8050d237fff,15249.0,115.5,3532.0,95.0
8a1e8050d257fff,15347.25,119.0,3654.0,102.75
8a1e8050d25ffff,15603.0,119.0,3657.0,102.0
8a1e8050d267fff,16033.5,129.0,4033.5,109.5
8a1e8050d2a7fff,14946.5,114.0,3542.25,94.5
8a1e8050d2affff,10938.0,94.0,2727.0,66.0
8a1e8050d2c7fff,14170.0,112.5,3407.5,91.0
8a1e8050d2cffff,12590.0,104.25,3112.9166666666665,80.16666666666667
8a1e8050d2effff,13313.714285714286,108.28571428571429,3291.0,88.28571428571429
8a1e8050d307fff,14874.0,111.0,3405.0,90.0
8a1e8050d30ffff,15552.5,115.25,3524.5,95.75
8a1e8050d31ffff,15775.6,121.0,3680.8,99.8
8a1e8050d327fff,16061.0,132.0,3850.0,111.0
8a1e8050d32ffff,15707.0,117.0,3584.0,98.0
8a1e8050d34ffff,16109.0,133.0,4092.0,115.0
8a1e8050d377fff,15837.5,120.5,3643.0,98.5
8a1e8050d38ffff,15053.5,114.0,3481.6666666666665,93.83333333333333
8a1e8050d397fff,15316.222222222223,115.0,3527.1111111111113,94.11111111111111
8a1e8050d3b7fff,15832.0,121.2,3703.6,99.6
8a1e8050d407fff,17425.333333333332,152.33333333333334,4144.0,96.0
8a1e8050d40ffff,17394.5,150.0,4093.0,95.5
8a1e8050d417fff,17179.0,143.5,3897.25,91.25
8a1e8050d41ffff,17460.2,154.2,4199.0,97.4
8a1e8050d427fff,17277.0,146.0,3961.0,92.0
8a1e8050d42ffff,17224.0,145.66666666666666,3959.6666666666665,92.66666666666667
8a1e8050d437fff,17167.0,144.5,3896.0,91.5
8a1e8050d447fff,15261.0,106.0,3169.0,72.0
8a1e8050d457fff,16803.5,141.5,3816.5,94.0
8a1e8050d467fff,15646.0,114.0,3349.0,79.0
8a1e8050d46ffff,15193.0,106.0,3147.0,72.0
8a1e8050d477fff,16956.666666666668,142.83333333333334,3859.8333333333335,93.5
8a1e8050d487fff,17438.2,153.8,4185.0,97.4
8a1e8050d48ffff,17316.0,149.5,4035.0,95.0
8a1e8050d497fff,17416.5,152.66666666666666,4158.0,97.0
8a1e8050d49ffff,17304.5,149.7,4042.8,95.9
8a1e8050d4a7fff,17420.5,150.5,4107.75,95.0
8a1e8050d4affff,17455.0,153.0,4177.0,96.0
8a1e8050d4b7fff,17561.5,158.5,4351.0,105.5
8a1e8050d4c7fff,17391.666666666668,153.33333333333334,4157.333333333333,98.0
8a1e8050d4cffff,17280.666666666668,149.33333333333334,4024.6666666666665,95.66666666666667
8a1e8050d4d7fff,16966.833333333332,143.16666666666666,3849.8333333333335,91.33333333333333
8a1e8050d4dffff,17281.0,151.0,4096.5,96.0
8a1e8050d4e7fff,17447.0,154.0,4204.0,98.0
8a1e8050d4effff,17292.0,147.5,3989.0,95.0
8a1e8050d4f7fff,17284.0,147.0,3996.0,94.0
8a1e8050d50ffff,16404.0,136.0,3477.0,85.0
8a1e8050d52ffff,16578.2,137.2,3602.6,91.6
8a1e8050d537fff,17304.0,146.0,3941.0,93.0
8a1e8050d547fff,16267.0,138.5,3984.0,109.5
8a1e8050d54ffff,16246.0,134.6,3864.6,103.2
8a1e8050d557fff,16302.0,133.0,3396.0,82.0
8a1e8050d55ffff,17181.0,146.0,3983.0,93.0
8a1e8050d567fff,16141.5,133.0,3929.0,109.0
8a1e8050d56ffff,16408.4,143.4,4068.8,112.8
8a1e8050d577fff,16732.333333333332,141.0,3760.1666666666665,95.16666666666667
8a1e8050d587fff,17440.5,150.0,4119.5,94.5
8a1e8050d58ffff,16875.0,141.2,3792.0,87.0
8a1e8050d597fff,17459.5,150.0,4143.5,94.5
8a1e8050d59ffff,17437.0,150.0,4110.333333333333,94.33333333333333
8a1e8050d5a7fff,17438.0,149.0,4078.0,94.0
8a1e8050d5affff,17123.0,142.0,3856.0,91.0
8a1e8050d5b7fff,17505.0,154.0,4227.0,105.0
8a1e8050d607fff,14932.0,107.5,3195.5,74.5
8a1e8050d60ffff,13909.0,104.0,3032.0,71.0
8a1e8050d617fff,14515.0,104.5,3070.5,70.0
8a1e8050d61ffff,15224.0,109.0,3279.0,74.0
8a1e8050d627fff,15279.666666666666,112.83333333333333,3278.5,78.0
8a1e8050d62ffff,13547.0,107.5,3125.5,74.5
8a1e8050d637fff,15687.5,117.25,3399.5,83.25
8a1e8050d647fff,13648.5,108.0,3275.75,83.5
8a1e8050d64ffff,13141.57142857143,106.28571428571429,3177.714285714286,80.14285714285714
8a1e8050d657fff,11160.333333333334,97.33333333333333,2960.0,75.33333333333333
8a1e8050d65ffff,10234.0,92.5,2735.5,64.5
8a1e8050d66ffff,12070.0,98.0,2844.0,67.0
8a1e8050d677fff,13365.2,105.4,3165.0,78.4
8a1e8050d687fff,14952.0,111.5,3237.6666666666665,74.5
8a1e8050d68ffff,14732.42857142857,111.42857142857143,3235.0,75.42857142857143
8a1e8050d69ffff,14579.666666666666,112.33333333333333,3219.6666666666665,73.66666666666667
8a1e8050d6a7fff,15023.666666666666,111.0,3216.6666666666665,75.33333333333333
8a1e8050d6affff,13760.0,106.0,3069.5,70.5
8a1e8050d6b7fff,15682.0,109.0,3166.0,71.0
8a1e8050d6c7fff,12511.2,103.8,3095.2,75.2
8a1e8050d6cffff,11032.0,98.0,2955.2,73.6
8a1e8050d6d7fff,13795.0,106.0,3111.0,73.0
8a1e8050d6dffff,10159.0,94.2,2709.4,61.2
8a1e8050d6e7fff,11903.5,98.5,2856.0,64.0
8a1e8050d6effff,11631.0,99.0,2849.5,62.5
8a1e8050d6f7fff,13545.0,104.0,3042.0,71.0
8a1e8050d707fff,15983.5,127.25,3786.25,102.0
8a1e8050d70ffff,15607.6,119.4,3430.8,85.2
8a1e8050d717fff,15966.5,126.5,3733.0,100.0
8a1e8050d71ffff,15841.0,122.0,3505.6666666666665,87.66666666666667
8a1e8050d727fff,15721.714285714286,120.71428571428571,3602.0,94.0
8a1e8050d72ffff,15278.0,112.0,3342.6,83.2
8a1e8050d737fff,15924.0,125.0,3672.0,99.0
8a1e8050d747fff,15421.333333333334,115.33333333333333,3464.0,88.66666666666667
8a1e8050d74ffff,14424.0,109.2,3290.6,83.6
8a1e8050d757fff,15723.75,122.0,3638.0,95.25
8a1e8050d75ffff,14987.7,113.4,3386.9,85.0
8a1e8050d767fff,15275.0,113.5,3407.0,87.0
8a1e8050d76ffff,14703.25,112.25,3448.5,91.0
8a1e8050d777fff,15509.75,116.25,3469.75,88.5
8a1e8050d787fff,15372.666666666666,110.33333333333333,3252.6666666666665,75.0
8a1e8050d78ffff,15301.833333333334,112.33333333333333,3328.1666666666665,79.83333333333333
8a1e8050d79ffff,14927.0,109.0,3178.6666666666665,73.66666666666667
8a1e8050d7a7fff,15804.166666666666,120.66666666666667,3479.8333333333335,86.33333333333333
8a1e8050d7affff,15757.5,119.5,3513.5,89.5
8a1e8050d7b7fff,16645.666666666668,138.66666666666666,3714.3333333333335,88.33333333333333
8a1e8050d80ffff,17319.0,160.0,4537.0,136.0
8a1e8050d827fff,15906.0,123.0,3668.0,99.0
8a1e8050d82ffff,16743.0,145.0,4134.0,123.0
8a1e8050d847fff,17347.0,160.0,4554.0,136.0
8a1e8050d86ffff,16855.6,150.6,4345.6,124.8
8a1e8050d887fff,17499.5,168.5,4751.25,138.5
8a1e8050d897fff,16868.333333333332,151.33333333333334,4250.666666666667,127.66666666666667
8a1e8050d89ffff,17350.25,163.75,4598.0,135.75
8a1e8050d8affff,17501.0,169.0,4743.0,138.0
8a1e8050d8b7fff,17433.0,162.66666666666666,4626.0,137.33333333333334
