h3,Accomodation_access,Primary Schools_access,Public Transports Stops_access,Municipal Sports Centers_access
8a1e80425b87fff,182.0,8.0,246.5,0.0
8a1e80425b97fff,214.0,10.0,284.0,0.0
8a1e80425b9ffff,173.0,7.333333333333333,248.66666666666666,0.0
8a1e80425ba7fff,94.0,4.0,131.0,0.0
8a1e80425baffff,82.0,4.0,118.0,0.0
8a1e80425bb7fff,248.75,11.25,312.0,0.0
8a1e80425c17fff,337.0,14.5,366.0,0.0
8a1e80425c27fff,364.0,14.5,371.0,0.0
8a1e80425c37fff,264.0,12.0,348.0,0.0
8a1e80425c4ffff,343.0,15.0,362.0,0.0
8a1e80425c57fff,340.0,15.0,370.5,0.0
8a1e80425c5ffff,280.5,12.0,330.5,0.0
8a1e80425caffff,289.5,12.5,345.5,0.0
8a1e80425cd7fff,25.0,1.0,64.0,0.0
8a1e80425ce7fff,322.5,14.0,355.5,0.0
8a1e80425ceffff,327.5,14.0,361.0,0.0
8a1e80425cf7fff,300.3333333333333,13.333333333333334,344.6666666666667,0.0
8a1e80425d17fff,243.0,12.0,352.0,2.0
8a1e80425d6ffff,189.0,8.0,249.0,0.0
8a1e80425d8ffff,283.0,12.0,359.0,0.0
8a1e80425d9ffff,141.0,5.0,178.0,0.0
8a1e80425da7fff,245.4,11.6,351.0,1.6
8a1e80425daffff,266.0,11.5,355.0,0.0
8a1e80426017fff,84.0,10.5,398.5,1.0
8a1e80426077fff,42.125,5.375,222.25,0.75
8a1e80426087fff,114.5,16.5,549.0,3.5
8a1e8042608ffff,103.0,12.0,506.0,1.0
8a1e8042609ffff,104.0,15.0,516.0,1.0
8a1e804260b7fff,110.0,15.0,516.0,3.0
8a1e804260e7fff,25.0,4.0,136.0,0.0
8a1e804260effff,65.5,7.0,325.5,1.0
8a1e804260f7fff,113.0,12.0,545.0,2.0
8a1e80426107fff,125.0,19.0,596.0,6.0
8a1e8042610ffff,94.0,17.0,448.0,2.0
8a1e8042612ffff,128.8,18.8,638.6,7.0
8a1e80426147fff,46.0,6.0,239.0,1.0
8a1e80426167fff,75.0,11.0,375.0,2.0
8a1e8042616ffff,50.0,6.0,264.0,1.0
8a1e80426177fff,121.0,18.0,598.0,7.0
8a1e80426187fff,118.0,18.0,559.0,4.0
8a1e80426197fff,112.0,18.0,539.0,4.0
8a1e8042619ffff,75.66666666666667,8.0,368.3333333333333,0.0
8a1e804261a7fff,109.33333333333333,16.666666666666668,545.3333333333334,2.0
8a1e804261affff,111.0,17.0,553.0,2.0
8a1e8042622ffff,10.333333333333334,2.6666666666666665,99.33333333333333,0.0
8a1e80426237fff,25.0,4.0,147.0,0.0
8a1e80426247fff,11.0,0.0,75.0,0.0
8a1e8042624ffff,16.0,0.0,79.0,0.0
8a1e8042626ffff,7.0,0.0,55.0,0.0
8a1e8042629ffff,27.0,3.0,147.5,0.0
8a1e804262cffff,0.0,0.0,12.0,0.0
8a1e804262d7fff,16.0,0.0,83.0,0.0
8a1e804262e7fff,7.0,0.0,50.0,0.0
8a1e80426307fff,52.142857142857146,6.0,262.2857142857143,0.7142857142857143
8a1e80426317fff,42.0,5.0,219.0,1.0
8a1e8042631ffff,48.5,5.5,253.5,0.5
8a1e80426327fff,29.0,4.0,155.0,0.0
8a1e8042632ffff,38.0,4.5,209.0,0.0
8a1e80426337fff,35.0,4.0,187.0,0.0
8a1e80426347fff,21.666666666666668,2.6666666666666665,139.66666666666666,0.0
8a1e80426357fff,18.428571428571427,3.5714285714285716,134.14285714285714,0.0
8a1e8042635ffff,13.5,3.0,116.5,0.0
8a1e80426367fff,11.5,2.0,119.5,0.0
8a1e8042636ffff,8.5,0.0,92.5,0.0
8a1e80426377fff,32.0,4.0,181.0,0.0
8a1e80426387fff,71.0,8.0,330.0,1.0
8a1e8042639ffff,56.666666666666664,7.0,270.1666666666667,1.0
8a1e804263a7fff,78.0,8.0,386.0,1.0
8a1e804263affff,68.0,7.666666666666667,315.3333333333333,1.0
8a1e804263b7fff,53.666666666666664,6.333333333333333,256.0,1.0
8a1e80426467fff,94.0,10.0,436.0,0.0
8a1e8042646ffff,72.0,9.333333333333334,346.6666666666667,0.0
8a1e80426487fff,34.0,2.0,132.0,0.0
8a1e804264d7fff,3.0,0.0,34.0,0.0
8a1e804264dffff,10.0,0.0,66.0,0.0
8a1e80426507fff,142.0,22.5,688.5,4.0
8a1e80426517fff,135.66666666666666,22.0,656.6666666666666,4.0
8a1e80426527fff,143.42857142857142,22.285714285714285,681.1428571428571,4.0
8a1e8042652ffff,146.0,22.666666666666668,707.3333333333334,4.0
8a1e80426537fff,132.0,21.0,624.5,4.0
8a1e80426547fff,132.84615384615384,20.46153846153846,621.3846153846154,4.0
8a1e80426557fff,122.0,18.0,576.0,4.0
8a1e80426577fff,137.0,22.0,667.0,4.0
8a1e804265b7fff,133.0,21.0,614.5,4.0
8a1e80426607fff,6.0,0.0,41.0,0.0
8a1e8042660ffff,6.166666666666667,0.0,49.666666666666664,0.0
8a1e80426617fff,6.0,0.0,40.5,0.0
8a1e8042661ffff,6.0,0.0,42.0,0.0
8a1e8042662ffff,6.0,0.0,41.0,0.0
8a1e80426637fff,6.0,0.0,41.0,0.0
8a1e80426647fff,11.0,0.0,62.0,0.0
8a1e8042664ffff,16.0,0.0,92.0,0.0
8a1e8042665ffff,16.0,0.0,80.0,0.0
8a1e80426667fff,26.0,3.0,148.0,0.0
8a1e80426677fff,7.0,0.0,51.5,0.0
8a1e8042668ffff,6.0,0.0,27.0,0.0
8a1e804266a7fff,6.0,0.0,36.0,0.0
8a1e804266d7fff,6.0,0.0,30.0,0.0
8a1e80426737fff,100.0,12.0,496.0,1.0
8a1e80426747fff,23.5,3.5,131.0,0.0
8a1e8042674ffff,13.0,2.0,84.0,0.0
8a1e8042675ffff,18.0,3.0,106.0,0.0
8a1e80426767fff,50.0,6.0,248.0,1.0
8a1e8042676ffff,7.0,2.0,72.0,0.0
8a1e80426777fff,21.0,1.0,101.0,0.0
8a1e8042678ffff,6.0,0.0,32.0,0.0
8a1e8042680ffff,85.33333333333333,14.0,400.6666666666667,5.0
8a1e80426817fff,131.0,21.0,637.0,7.0
8a1e8042681ffff,118.0,21.0,602.0,7.0
8a1e80426827fff,73.0,12.0,375.5,5.0
8a1e80426837fff,122.33333333333333,20.0,607.3333333333334,7.0
8a1e80426857fff,114.0,18.0,527.0,8.0
8a1e80426877fff,78.0,12.0,403.0,6.0
8a1e80426887fff,127.5,19.5,648.0,7.0
8a1e804268a7fff,124.0,21.0,619.5,7.0
8a1e804268affff,71.0,11.5,347.0,3.5
8a1e804268c7fff,123.0,18.0,604.0,7.0
8a1e804268d7fff,129.5,19.5,648.25,7.0
8a1e804268e7fff,106.84615384615384,17.615384615384617,493.15384615384613,6.769230769230769
8a1e804268effff,106.0,17.0,481.0,7.0
8a1e80426917fff,121.5,19.5,600.5,7.0
8a1e8042691ffff,114.33333333333333,20.0,584.3333333333334,7.0
8a1e80426987fff,133.42857142857142,22.142857142857142,642.4285714285714,7.714285714285714
8a1e8042698ffff,126.33333333333333,20.666666666666668,623.0,7.333333333333333
8a1e80426997fff,136.66666666666666,23.0,665.0,7.666666666666667
8a1e8042699ffff,136.5,21.0,689.0,7.0
8a1e804269a7fff,150.83333333333334,24.0,727.0,8.0
8a1e804269affff,123.5,21.0,616.0,7.0
8a1e804269b7fff,141.2,23.4,684.0,7.8
8a1e80426a0ffff,2.0,0.0,33.0,0.0
8a1e80426a1ffff,6.0,1.5,74.0,0.0
8a1e80426a47fff,14.0,3.0,141.0,3.0
8a1e80426a5ffff,33.5,7.0,224.5,5.5
8a1e80426a97fff,50.0,6.0,268.0,1.0
8a1e80426ac7fff,12.5,1.5,118.5,0.0
8a1e80426acffff,19.666666666666668,3.3333333333333335,163.0,2.0
8a1e80426ad7fff,7.0,2.0,88.0,0.0
8a1e80426adffff,24.666666666666668,3.6666666666666665,182.66666666666666,0.0
8a1e80426af7fff,16.0,3.3333333333333335,134.33333333333334,0.0
8a1e80426b17fff,20.5,4.0,112.0,0.0
8a1e80426b27fff,26.0,6.0,190.0,5.0
8a1e80426b2ffff,17.0,5.0,167.0,5.0
8a1e80426b47fff,9.0,3.0,114.0,3.0
8a1e80426b4ffff,11.0,3.3333333333333335,124.0,2.6666666666666665
8a1e80426b67fff,38.0,8.0,224.0,6.0
8a1e80426b87fff,72.66666666666667,11.333333333333334,367.0,2.6666666666666665
8a1e80426c07fff,130.5,21.0,613.0,4.0
8a1e80426c0ffff,127.75,20.25,596.5,4.0
8a1e80426c17fff,136.85714285714286,21.714285714285715,656.2857142857143,4.0
8a1e80426c1ffff,131.0,21.0,616.0,4.0
8a1e80426c27fff,121.0,18.0,570.0,4.0
8a1e80426c47fff,115.0,17.5,559.5,4.0
8a1e80426c57fff,116.0,18.0,562.0,4.0
8a1e80426c67fff,98.0,15.0,513.0,1.0
8a1e80426c77fff,119.0,18.0,566.0,4.0
8a1e80426c87fff,103.5,16.5,485.0,2.0
8a1e80426c97fff,151.28571428571428,22.857142857142858,717.0,4.0
8a1e80426c9ffff,149.6,22.6,706.6,4.0
8a1e80426ca7fff,110.0,17.333333333333332,516.6666666666666,3.3333333333333335
8a1e80426caffff,139.0,22.0,676.0,4.0
8a1e80426cb7fff,125.33333333333333,19.666666666666668,580.6666666666666,4.0
8a1e80426cd7fff,134.0,21.0,624.0,4.0
8a1e80426cdffff,113.0,18.0,522.0,4.0
8a1e80426ceffff,94.0,12.0,482.0,1.0
8a1e80426cf7fff,134.25,21.5,634.5,4.0
8a1e80426d0ffff,121.0,18.0,558.0,4.0
8a1e80426d1ffff,129.5,20.5,590.5,4.0
8a1e80426d57fff,106.0,15.0,514.0,3.0
8a1e80426d6ffff,7.0,0.0,69.0,0.0
8a1e80426d87fff,126.0,20.5,583.0,4.0
8a1e80426d8ffff,121.0,18.0,563.0,4.0
8a1e80426d97fff,136.0,22.0,660.0,4.0
8a1e80426daffff,130.25,20.75,614.25,4.0
8a1e80426db7fff,105.0,17.0,491.0,4.0
8a1e80428037fff,30.0,3.0,52.75,4.0
8a1e80428107fff,30.0,3.0,53.0,4.0
8a1e80428117fff,31.125,3.0,59.875,4.0
8a1e8042811ffff,30.0,3.0,53.0,4.0
8a1e80428137fff,31.0,3.0,63.0,4.0
8a1e80428187fff,33.666666666666664,3.6666666666666665,66.33333333333333,4.0
8a1e8042818ffff,30.0,3.0,52.5,4.0
8a1e8042819ffff,33.333333333333336,3.6666666666666665,67.33333333333333,4.0
8a1e804281a7fff,30.25,3.0,56.5,4.0
8a1e804281affff,30.1,3.0,57.5,4.0
8a1e804281b7fff,33.27777777777778,3.5555555555555554,66.44444444444444,4.0
8a1e80428817fff,30.5,3.0,60.0,4.0
8a1e80428887fff,30.0,3.0,53.0,4.0
8a1e8042888ffff,30.666666666666668,3.0,56.333333333333336,4.0
8a1e80428897fff,53.0,6.333333333333333,114.33333333333333,4.0
8a1e8042889ffff,35.0,4.0,68.0,4.0
8a1e804288a7fff,30.0,3.0,61.0,4.0
8a1e804288b7fff,35.0,4.0,68.0,4.0
8a1e804288f7fff,19.0,3.0,40.0,3.0
8a1e80428907fff,57.0,6.0,102.5,4.0
8a1e8042890ffff,74.0,7.0,119.0,4.0
8a1e80428917fff,56.5,6.0,103.75,4.0
8a1e8042891ffff,39.0,5.0,87.0,4.0
8a1e80428927fff,78.5,7.0,129.5,4.0
8a1e80428937fff,60.285714285714285,7.0,116.57142857142857,4.0
8a1e80428977fff,64.33333333333333,7.0,119.0,4.0
8a1e80428987fff,39.0,5.0,83.5,4.0
8a1e8042898ffff,35.333333333333336,4.0,70.33333333333333,4.0
8a1e80428997fff,59.0,7.0,121.0,4.0
8a1e8042899ffff,38.0,4.6,78.4,4.0
8a1e804289b7fff,37.0,4.5,74.5,4.0
8a1e80428c07fff,30.0,3.0,54.0,4.0
8a1e80428c17fff,30.0,3.0,57.0,4.0
8a1e80428c1ffff,30.0,3.0,55.0,4.0
8a1e80428c2ffff,30.0,3.0,56.333333333333336,4.0
8a1e80428c37fff,32.0,3.0,67.0,4.0
8a1e80428c47fff,32.0,3.0,64.0,4.0
8a1e80428c4ffff,35.5,4.0,71.0,4.0
8a1e80428c57fff,28.333333333333332,3.0,53.0,4.0
8a1e80428c5ffff,28.333333333333332,3.3333333333333335,55.333333333333336,4.0
8a1e80428c67fff,32.0,3.0,64.0,4.0
8a1e80428c6ffff,40.0,5.0,85.0,4.0
8a1e80428c77fff,25.5,3.5,57.0,2.5
8a1e80428c8ffff,30.0,3.0,54.5,4.0
8a1e80428ca7fff,30.0,3.0,55.0,4.0
8a1e80428caffff,30.0,3.0,55.0,4.0
8a1e80428cb7fff,30.0,3.0,58.666666666666664,4.0
8a1e80428cc7fff,28.8,3.0,53.6,4.0
8a1e80428ccffff,30.0,3.0,56.0,4.0
8a1e80428cd7fff,23.0,3.0,49.0,4.0
8a1e80428ce7fff,30.0,3.0,55.166666666666664,4.0
8a1e80428ceffff,28.25,3.0,52.25,4.0
8a1e80428cf7fff,30.0,3.0,55.25,4.0
8a1e80428d07fff,40.666666666666664,5.0,87.66666666666667,4.0
8a1e80428d0ffff,36.5,4.0,76.0,4.0
8a1e80428d17fff,41.0,5.0,91.94444444444444,4.0
8a1e80428d1ffff,35.0,4.0,70.0,4.0
8a1e80428d2ffff,40.0,5.0,85.5,4.0
8a1e80428d37fff,38.0,5.0,79.0,4.0
8a1e80428d47fff,38.5,5.0,81.5,4.0
8a1e80428d4ffff,57.0,6.0,106.0,4.0
8a1e80428d5ffff,40.0,5.0,87.0,4.0
8a1e80428d67fff,78.0,7.0,133.85714285714286,4.0
8a1e80428d77fff,44.0,7.0,117.0,4.0
8a1e80428d87fff,30.0,3.0,60.5,2.5
8a1e80428d8ffff,30.333333333333332,3.0,62.0,4.0
8a1e80428d97fff,32.0,3.0,67.0,4.0
8a1e80428d9ffff,30.5,3.0,63.0,4.0
8a1e80428daffff,38.0,4.5,80.0,4.0
8a1e80428db7fff,30.0,3.0,56.0,4.0
8a1e8042c007fff,107.5,10.0,210.5,4.0
8a1e8042c017fff,106.57142857142857,10.0,209.57142857142858,4.0
8a1e8042c027fff,109.0,10.0,214.16666666666666,4.0
8a1e8042c02ffff,103.0,10.0,194.0,4.0
8a1e8042c037fff,108.25,10.0,212.5,4.0
8a1e8042c047fff,86.0,9.0,158.0,4.0
8a1e8042c04ffff,80.0,7.666666666666667,136.66666666666666,4.0
8a1e8042c057fff,91.5,9.0,172.5,4.0
8a1e8042c05ffff,90.33333333333333,9.0,171.0,4.0
8a1e8042c06ffff,91.75,8.75,168.5,3.75
8a1e8042c087fff,81.0,7.5,142.0,4.0
8a1e8042c097fff,89.0,9.0,178.0,4.0
8a1e8042c0a7fff,106.36363636363636,10.0,209.0909090909091,4.0
8a1e8042c0affff,96.0,9.0,189.0,4.0
8a1e8042c0b7fff,99.625,9.5,193.75,4.0
8a1e8042c0c7fff,81.25,7.75,139.0,4.0
8a1e8042c0cffff,85.5,8.5,159.5,4.0
8a1e8042c0d7fff,76.0,7.0,124.5,4.0
8a1e8042c0dffff,84.5,8.5,156.5,4.0
8a1e8042c0e7fff,96.6,9.2,180.4,4.0
8a1e8042c0effff,89.0,8.8,165.8,4.0
8a1e8042c0f7fff,84.0,8.333333333333334,149.33333333333334,4.0
8a1e8042c10ffff,94.0,9.0,180.0,4.0
8a1e8042c117fff,102.42857142857143,10.0,196.28571428571428,4.0
8a1e8042c127fff,91.75,8.75,171.5,4.0
8a1e8042c12ffff,78.0,6.0,129.0,0.0
8a1e8042c137fff,98.16666666666667,9.166666666666666,187.0,4.0
8a1e8042c147fff,109.0,10.0,223.42857142857142,4.0
8a1e8042c157fff,108.5,10.0,214.5,4.0
8a1e8042c15ffff,102.5,10.0,197.0,4.0
8a1e8042c167fff,102.66666666666667,9.666666666666666,194.0,4.0
8a1e8042c16ffff,108.73333333333333,10.0,227.13333333333333,4.0
8a1e8042c177fff,99.5,9.5,185.0,4.0
8a1e8042c187fff,101.0,9.5,197.5,4.0
8a1e8042c18ffff,105.0,10.0,207.0,4.0
8a1e8042c197fff,81.0,7.0,133.0,4.0
8a1e8042c19ffff,99.0,9.0,191.0,4.0
8a1e8042c207fff,88.0,8.666666666666666,167.66666666666666,4.0
8a1e8042c20ffff,76.0,7.0,125.0,4.0
8a1e8042c217fff,92.0,9.0,176.66666666666666,4.0
8a1e8042c21ffff,91.11764705882354,8.941176470588236,176.94117647058823,4.0
8a1e8042c227fff,88.5,8.5,165.5,4.0
8a1e8042c22ffff,73.25,8.0,140.0,4.0
8a1e8042c237fff,100.42857142857143,10.0,193.14285714285714,4.0
8a1e8042c277fff,60.0,7.0,117.5,4.0
8a1e8042c287fff,74.0,7.0,122.0,4.0
8a1e8042c28ffff,81.0,7.0,136.0,4.0
8a1e8042c297fff,81.0,7.75,140.5,4.0
8a1e8042c29ffff,39.0,5.0,83.0,3.0
8a1e8042c2a7fff,88.0,8.5,167.5,4.0
8a1e8042c2affff,84.0,8.25,152.5,4.0
8a1e8042c2b7fff,78.0,8.0,154.25,4.0
8a1e8042c2c7fff,90.625,9.0,172.625,4.0
8a1e8042c2cffff,73.0,7.0,118.0,4.0
8a1e8042c2d7fff,80.5,7.5,136.0,4.0
8a1e8042c2dffff,81.0,8.0,140.0,4.0
8a1e8042c2e7fff,81.0,8.0,138.0,4.0
8a1e8042c2effff,74.0,7.0,123.0,4.0
8a1e8042c2f7fff,82.0,8.25,144.5,4.0
8a1e8042c307fff,93.5,9.0,176.5,4.0
8a1e8042c30ffff,101.125,10.0,193.625,4.0
8a1e8042c317fff,81.0,7.666666666666667,142.66666666666666,4.0
8a1e8042c32ffff,94.0,9.25,174.0,4.0
8a1e8042c337fff,96.0,9.0,179.0,4.0
8a1e8042c35ffff,81.5,7.5,143.0,4.0
8a1e8042c367fff,102.625,10.0,194.125,4.0
8a1e8042c36ffff,95.25,9.25,178.0,4.0
8a1e8042c377fff,100.0,9.666666666666666,190.16666666666666,4.0
8a1e8042c387fff,95.6,9.4,185.4,4.0
8a1e8042c38ffff,97.14285714285714,9.571428571428571,187.14285714285714,4.0
8a1e8042c397fff,93.66666666666667,9.0,179.5,4.0
8a1e8042c39ffff,83.0,9.0,154.0,4.0
8a1e8042c3a7fff,88.8,8.8,168.2,4.0
8a1e8042c3affff,91.0,9.0,178.0,4.0
8a1e8042c3b7fff,81.0,7.666666666666667,140.0,4.0
8a1e8042c407fff,93.66666666666667,8.666666666666666,192.0,4.0
8a1e8042c40ffff,83.28571428571429,7.142857142857143,150.0,4.0
8a1e8042c417fff,78.0,7.0,135.0,4.0
8a1e8042c41ffff,78.0,7.0,135.0,4.0
8a1e8042c427fff,87.33333333333333,8.0,166.33333333333334,4.0
8a1e8042c42ffff,96.8,9.0,197.2,4.0
8a1e8042c437fff,90.66666666666667,8.666666666666666,179.33333333333334,4.0
8a1e8042c447fff,44.0,7.0,112.0,4.0
8a1e8042c457fff,83.375,7.0,149.375,4.0
8a1e8042c45ffff,83.21428571428571,7.0,148.96428571428572,4.0
8a1e8042c467fff,83.5,7.0,146.0,4.0
8a1e8042c46ffff,80.0,7.0,135.0,4.0
8a1e8042c477fff,83.85714285714286,7.571428571428571,154.28571428571428,4.0
8a1e8042c487fff,85.5,7.0,158.0,4.0
8a1e8042c48ffff,87.16666666666667,7.666666666666667,161.66666666666666,4.0
8a1e8042c4a7fff,79.0,7.0,142.0,4.0
8a1e8042c4affff,89.0625,7.9375,172.25,4.0
8a1e8042c4c7fff,85.82222222222222,7.0,157.0888888888889,4.0
8a1e8042c4cffff,83.2,7.0,149.8,4.0
8a1e8042c4d7fff,87.71428571428571,7.142857142857143,161.28571428571428,4.0
8a1e8042c4dffff,85.8,7.0,156.8,4.0
8a1e8042c4e7fff,83.85714285714286,7.0,151.28571428571428,4.0
8a1e8042c4effff,83.60416666666667,7.0,151.85416666666666,4.0
8a1e8042c4f7fff,89.0,7.916666666666667,168.0,4.0
8a1e8042c507fff,81.5,7.0,147.0,4.0
8a1e8042c50ffff,89.0,9.0,180.5,4.0
8a1e8042c51ffff,85.57142857142857,7.857142857142857,163.14285714285714,4.0
8a1e8042c527fff,43.0,5.0,99.0,4.0
8a1e8042c52ffff,87.0,8.0,167.5,4.0
8a1e8042c537fff,65.0,8.0,143.0,4.0
8a1e8042c547fff,95.25,8.75,190.625,4.0
8a1e8042c54ffff,100.86363636363636,9.227272727272727,203.86363636363637,4.0
8a1e8042c557fff,96.22222222222223,8.833333333333334,194.33333333333334,4.0
8a1e8042c55ffff,100.0,9.0,203.0,4.0
8a1e8042c56ffff,87.0,9.0,171.0,4.0
8a1e8042c577fff,82.0,7.0,146.0,4.0
8a1e8042c58ffff,91.70588235294117,8.058823529411764,180.11764705882354,4.0
8a1e8042c5affff,90.8,7.6,169.8,4.0
8a1e8042c607fff,82.0,8.0,151.0,4.0
8a1e8042c60ffff,67.875,7.0,121.875,4.0
8a1e8042c61ffff,78.5,7.0,130.0,4.0
8a1e8042c627fff,93.7,8.7,183.8,4.0
8a1e8042c62ffff,81.0,7.0,132.0,4.0
8a1e8042c637fff,92.5,8.916666666666666,185.33333333333334,4.0
8a1e8042c647fff,75.0,7.0,122.5,4.0
8a1e8042c64ffff,52.666666666666664,7.0,111.66666666666667,4.0
8a1e8042c657fff,48.75,6.0,101.5,4.0
8a1e8042c65ffff,43.0,7.0,115.0,4.0
8a1e8042c667fff,81.0,7.0,136.5,4.0
8a1e8042c677fff,78.0,7.0,127.5,4.0
8a1e8042c697fff,41.0,5.0,92.0,4.0
8a1e8042c69ffff,41.0,5.0,90.6,4.0
8a1e8042c6a7fff,79.0,7.0,138.0,4.0
8a1e8042c6b7fff,78.5,7.0,136.0,4.0
8a1e8042c6c7fff,39.0,5.0,81.0,4.0
8a1e8042c6dffff,41.5,6.0,99.5,4.0
8a1e8042c6e7fff,57.0,6.0,102.5,4.0
8a1e8042c6effff,37.0,5.0,77.0,4.0
8a1e8042c707fff,80.4,7.2,135.4,4.0
8a1e8042c70ffff,95.25,9.0,186.75,4.0
8a1e8042c717fff,79.0,7.0,134.0,4.0
8a1e8042c71ffff,81.5,7.5,146.0,4.0
8a1e8042c737fff,43.0,7.0,113.0,4.0
8a1e8042c747fff,97.28571428571429,8.857142857142858,185.0,4.0
8a1e8042c74ffff,85.0,8.2,156.6,4.0
8a1e8042c757fff,98.85714285714286,9.0,192.85714285714286,4.0
8a1e8042c75ffff,84.33333333333333,8.666666666666666,155.66666666666666,4.0
8a1e8042c767fff,97.77777777777777,9.0,189.11111111111111,4.0
8a1e8042c76ffff,95.875,9.375,187.125,4.0
8a1e8042c777fff,97.2,9.0,189.7,4.0
8a1e8042c787fff,85.75,8.0,161.5,4.0
8a1e8042c78ffff,87.66666666666667,8.333333333333334,170.16666666666666,4.0
8a1e8042c797fff,85.25,7.0,155.75,4.0
8a1e8042c79ffff,85.94444444444444,7.888888888888889,162.66666666666666,4.0
8a1e8042c7a7fff,77.66666666666667,7.0,134.66666666666666,4.0
8a1e8042c7affff,92.42857142857143,9.0,185.42857142857142,4.0
8a1e8042c7b7fff,81.25,7.25,145.75,4.0
8a1e8042c81ffff,72.0,6.0,116.5,0.0
8a1e8042c84ffff,128.0,12.0,288.5,4.0
8a1e8042c867fff,172.66666666666666,14.666666666666666,348.0,3.6666666666666665
8a1e8042c86ffff,139.625,13.25,308.5,4.0
8a1e8042c887fff,83.0,8.0,147.0,4.0
8a1e8042c897fff,80.0,7.0,130.0,3.0
8a1e8042c89ffff,84.5,8.0,151.0,4.0
8a1e8042c8affff,36.0,4.0,79.0,0.0
8a1e8042c8cffff,90.0,9.333333333333334,168.0,3.3333333333333335
8a1e8042c8d7fff,78.0,7.0,129.0,3.0
8a1e8042c8dffff,81.0,7.5,141.5,2.0
8a1e8042c8e7fff,82.5,7.5,143.5,1.5
8a1e8042c8effff,94.5,9.0,179.0,3.25
8a1e8042c8f7fff,69.0,6.0,113.0,0.0
8a1e8042c94ffff,183.77777777777777,15.222222222222221,359.22222222222223,3.6666666666666665
8a1e8042c967fff,203.0,16.5,385.5,1.5
8a1e8042ca07fff,108.66666666666667,10.666666666666666,227.33333333333334,4.0
8a1e8042ca0ffff,96.0,9.333333333333334,187.66666666666666,3.3333333333333335
8a1e8042ca1ffff,105.0,10.0,203.66666666666666,4.0
8a1e8042ca27fff,105.0,10.0,209.0,4.0
8a1e8042ca37fff,107.0,10.5,215.5,4.0
8a1e8042ca47fff,83.0,7.5,148.0,4.0
8a1e8042ca4ffff,49.0,7.0,128.0,3.0
8a1e8042ca57fff,81.33333333333333,8.0,142.33333333333334,3.6666666666666665
8a1e8042ca5ffff,77.0,7.0,124.0,4.0
8a1e8042ca67fff,91.0,8.0,166.0,3.0
8a1e8042ca6ffff,80.5,7.0,140.0,3.5
8a1e8042ca87fff,95.0,9.0,179.0,3.0
8a1e8042ca9ffff,103.0,10.0,193.0,4.0
8a1e8042caa7fff,105.0,10.0,204.0,4.0
8a1e8042cab7fff,99.33333333333333,9.666666666666666,184.66666666666666,4.0
8a1e8042cacffff,96.0,9.0,182.0,4.0
8a1e8042cadffff,97.25,9.5,185.0,4.0
8a1e8042cae7fff,96.75,9.5,181.75,4.0
8a1e8042caeffff,87.0,9.0,166.0,4.0
8a1e8042caf7fff,104.0,10.0,197.0,4.0
8a1e8042cb0ffff,102.5,10.0,203.0,3.5
8a1e8042cb17fff,109.0,11.0,225.5,3.5
8a1e8042cb1ffff,117.58333333333333,11.833333333333334,250.0,4.0
8a1e8042cb27fff,107.33333333333333,10.0,218.66666666666666,3.3333333333333335
8a1e8042cb2ffff,109.0,9.0,227.0,0.0
8a1e8042cb37fff,120.0,12.0,259.0,4.0
8a1e8042cb47fff,101.0,9.0,208.0,0.0
8a1e8042cb4ffff,99.0,10.0,205.0,3.0
8a1e8042cb57fff,87.0,9.0,168.0,3.0
8a1e8042cb5ffff,76.0,6.5,130.5,0.0
8a1e8042cb6ffff,109.16666666666667,9.833333333333334,226.5,0.0
8a1e8042cb77fff,105.0,9.5,213.0,1.5
8a1e8042cb87fff,106.0,10.0,215.0,4.0
8a1e8042cb97fff,96.25,9.25,180.5,4.0
8a1e8042cb9ffff,107.85714285714286,10.857142857142858,228.28571428571428,4.0
8a1e8042cba7fff,105.0,10.0,196.0,4.0
8a1e8042cbaffff,110.0,11.0,233.46153846153845,4.0
8a1e8042cbb7fff,101.0,9.5,187.0,4.0
8a1e8042cc17fff,6.0,1.0,13.0,0.0
8a1e8042cc2ffff,74.5,8.0,124.25,4.0
8a1e8042cc47fff,96.0,9.0,185.0,4.0
8a1e8042cc57fff,62.5,8.0,128.0,3.5
8a1e8042cc77fff,82.0,7.0,135.0,4.0
8a1e8042cc8ffff,46.0,8.0,123.0,4.0
8a1e8042cc9ffff,44.0,6.0,116.0,4.0
8a1e8042cca7fff,25.0,3.0,75.0,0.0
8a1e8042ccdffff,79.0,7.0,140.0,4.0
8a1e8042cce7fff,80.0,8.0,134.0,4.0
8a1e8042cd07fff,23.0,3.0,57.0,0.0
8a1e8042cd17fff,77.0,4.0,111.0,0.0
8a1e8042cd1ffff,66.0,3.0,101.0,0.0
8a1e8042cd2ffff,41.0,5.0,98.0,0.0
8a1e8042cd37fff,72.5,3.0,110.5,0.0
8a1e8042cd47fff,41.857142857142854,4.857142857142857,91.57142857142857,0.0
8a1e8042cd4ffff,79.5,7.5,137.5,3.5
8a1e8042cd57fff,35.333333333333336,4.0,79.5,0.0
8a1e8042cd67fff,36.0,5.0,85.5,0.0
8a1e8042cd6ffff,79.5,7.0,132.0,3.5
8a1e8042cd77fff,32.0,3.5,71.75,0.0
8a1e8042cd97fff,72.0,3.0,107.0,0.0
8a1e8042cda7fff,80.75,4.5,137.75,0.0
